0.1	0.
0.6	1.0900313756372696e6
1.1	1.4993626312691853e6
1.6	1.8503551757468798e6
2.1	2.144418800159444e6
2.6	2.407620429699288e6
3.1	2.65079757891957e6
3.6	2.8752706077510337e6
4.1	3.0776881838642987e6
4.6	3.2531612839700445e6
5.1	3.3969647197721065e6
5.6	3.505370316438056e6
6.1	3.5761404133656397e6
6.6	3.608936656068584e6
7.1	3.6055957724411865e6
7.6	3.570084034356612e6
8.1	3.5080306298578745e6
8.6	3.4259436835012627e6
9.1	3.330351989704252e6
9.6	3.2271069188563027e6
10.1	3.1209680358228143e6
10.6	3.015473903671798e6
11.1	2.9130238859410645e6
11.6	2.815075771010347e6
12.1	2.722379038055997e6
12.6	2.635192174955245e6
13.1	2.553459507978965e6
13.6	2.476942016668779e6
14.1	2.405307030840151e6
14.6	2.3381857059835885e6
15.1	2.2752073923128573e6
15.6	2.2160185238536126e6
16.1	2.1602917207876467e6
16.6	2.107729042241287e6
17.1	2.05806195750473e6
17.6	2.0110496307530147e6
18.1	1.9664764650986234e6
18.6	1.9241494397228507e6
19.1	1.8838955139301885e6
19.6	1.8455592522160637e6
20.1	1.8090006845209543e6
20.6	1.7740934423760346e6
21.1	1.740723133202067e6
21.6	1.7087859343336893e6
22.1	1.6781873779917073e6
22.6	1.6488413005647466e6
23.1	1.6206689322293985e6
23.6	1.5935981059732514e6
24.1	1.5675625682034332e6
24.6	1.5425013758578612e6
25.1	1.5183583673773792e6
25.6	1.4950816969244059e6
26.1	1.4726234229805598e6
26.6	1.4509391438507056e6
27.1	1.429987673794969e6
27.6	1.4097307544724913e6
28.1	1.3901327972130382e6
28.6	1.371160652230774e6
29.1	1.3527834015085567e6
29.6	1.3349721726024766e6
30.1	1.317699970797779e6
30.6	1.300941527610981e6
31.1	1.2846731637660642e6
31.6	1.2688726650542133e6
32.1	1.2535191696812662e6
32.6	1.2385930658788073e6
33.1	1.2240758987031712e6
33.6	1.209950285074096e6
34.1	1.1961998362173717e6
34.6	1.1828090867588823e6
35.1	1.1697634298419855e6
35.6	1.157049057642904e6
36.1	1.144652906796065e6
36.6	1.1325626082489903e6
37.1	1.1207664415586554e6
37.6	1.1092532903305148e6
38.1	1.0980126072326093e6
38.6	1.0870343736840205e6
39.1	1.0763090685509525e6
39.6	1.0658276368482935e6
40.1	1.055581461149371e6
40.6	1.0455623350905095e6
41.1	1.0357624387930685e6
41.6	1.0261743160425732e6
42.1	1.0167908530796309e6
42.6	1.0076052588710058e6
43.1	998611.0467411539
43.6	989802.0172564398
44.1	981172.2422588388
44.6	972716.0499693874
45.1	964428.0110660681
45.6	956302.9256708269
46.1	948335.8111735171
46.6	940521.8908308763
47.1	932856.5830831812
47.6	925335.4915362318
48.1	917954.3955602559
48.6	910709.2414618299
49.1	903596.1341880726
49.6	896611.3295258888
50.1	889751.226761747
50.6	883012.3617705257
51.1	876391.4005041079
51.6	869885.1328528937
52.1	863490.4668553227
52.6	857204.4232324385
53.1	851024.1302262614
53.6	844946.8187222867
54.1	838969.8176384043
54.6	833090.5495593614
55.1	827306.5266139728
55.6	821615.3465578696
56.1	816014.6890725183
56.6	810502.3122496349
57.1	805076.0492633182
57.6	799733.8052115918
58.1	794473.5540967688
58.6	789293.3360019189
59.1	784191.2543648009
59.6	779165.4734066802
60.1	774214.2156828913
60.6	769335.759752097
61.1	764528.4379575268
61.6	759790.6343139254
62.1	755120.7824943379
62.6	750517.3639112065
63.1	745978.9058866719
63.6	741503.9799071747
64.1	737091.1999578975
64.6	732739.2209327065
65.1	728446.7371156868
65.6	724212.4807304587
66.1	720035.2205536984
66.6	715913.760589697
67.1	711846.9388035306
67.6	707833.6259045705
68.1	703872.7241913956
68.6	699963.1664367552
69.1	696103.9148243235
69.6	692293.959929189
70.1	688532.3197408427
70.6	684818.0387266504
71.1	681150.1869337611
71.6	677527.8591276776
72.1	673950.173965751
72.6	670416.2732042442
73.1	666925.3209353354
73.6	663476.5028576959
74.1	660069.0257464247
74.6	656702.1159096536
75.1	653375.020276819
75.6	650087.0040377015
76.1	646837.3509110906
76.6	643625.3623939968
77.1	640450.3572064207
77.6	637311.6707569569
78.1	634208.6546283864
78.6	631140.6760823112
79.1	628107.117582069
79.6	625107.3763331132
